walk	I_WALK	0 1
after twice left turn run	I_RUN I_TURN_LEFT I_TURN_LEFT	4 2 2 5
and look left walk	I_LOOK I_TURN_LEFT I_WALK	1 2 3 4
and twice run walk	I_RUN I_RUN I_WALK	2 2 3 4
and twice walk right turn	I_WALK I_WALK I_TURN_RIGHT	2 2 3 5
and opposite left turn jump	I_TURN_LEFT I_TURN_LEFT I_JUMP	2 2 4 5
after twice run run	I_RUN I_RUN I_RUN	3 2 2 4
after left walk jump	I_JUMP I_TURN_LEFT I_WALK	3 1 2 4
and look twice look	I_LOOK I_LOOK I_LOOK	1 3 3 4
after twice left turn jump	I_JUMP I_TURN_LEFT I_TURN_LEFT	4 2 2 5
after right turn right look	I_TURN_RIGHT I_LOOK I_TURN_RIGHT	3 4 1 5
after opposite right turn left turn	I_TURN_LEFT I_TURN_RIGHT I_TURN_RIGHT	4 2 2 6
and walk twice look	I_WALK I_LOOK I_LOOK	1 3 3 4
after right jump walk	I_WALK I_TURN_RIGHT I_JUMP	3 1 2 4
after right jump right turn	I_TURN_RIGHT I_TURN_RIGHT I_JUMP	3 1 2 5
after run right walk	I_TURN_RIGHT I_WALK I_RUN	2 3 1 4
after left turn left walk	I_TURN_LEFT I_WALK I_TURN_LEFT	3 4 1 5
after right turn opposite right turn	I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT	4 4 1 6
after run twice right turn	I_TURN_RIGHT I_TURN_RIGHT I_RUN	3 3 1 5
after look twice left turn	I_TURN_LEFT I_TURN_LEFT I_LOOK	3 3 1 5
opposite left look	I_TURN_LEFT I_TURN_LEFT I_LOOK	1 1 2 3
and jump right walk	I_JUMP I_TURN_RIGHT I_WALK	1 2 3 4
and right walk jump	I_TURN_RIGHT I_WALK I_JUMP	1 2 3 4
after opposite left turn look	I_LOOK I_TURN_LEFT I_TURN_LEFT	4 2 2 5
and twice jump run	I_JUMP I_JUMP I_RUN	2 2 3 4
after opposite left turn jump	I_JUMP I_TURN_LEFT I_TURN_LEFT	4 2 2 5
after opposite right turn jump	I_JUMP I_TURN_RIGHT I_TURN_RIGHT	4 2 2 5
after twice run right turn	I_TURN_RIGHT I_RUN I_RUN	3 2 2 5
after jump twice walk	I_WALK I_WALK I_JUMP	3 3 1 4
and walk twice left turn	I_WALK I_TURN_LEFT I_TURN_LEFT	1 3 3 5
thrice look	I_LOOK I_LOOK I_LOOK	1 1 1 2
and right turn twice jump	I_TURN_RIGHT I_JUMP I_JUMP	1 4 4 5
and walk twice jump	I_WALK I_JUMP I_JUMP	1 3 3 4
and twice run look	I_RUN I_RUN I_LOOK	2 2 3 4
and look right jump	I_LOOK I_TURN_RIGHT I_JUMP	1 2 3 4
after right turn left run	I_TURN_LEFT I_RUN I_TURN_RIGHT	3 4 1 5
and left look run	I_TURN_LEFT I_LOOK I_RUN	1 2 3 4
and twice walk walk	I_WALK I_WALK I_WALK	2 2 3 4
after run right run	I_TURN_RIGHT I_RUN I_RUN	2 3 1 4
and left look walk	I_TURN_LEFT I_LOOK I_WALK	1 2 3 4
and twice right turn walk	I_TURN_RIGHT I_TURN_RIGHT I_WALK	2 2 4 5
after twice run look	I_LOOK I_RUN I_RUN	3 2 2 4
after twice look right turn	I_TURN_RIGHT I_LOOK I_LOOK	3 2 2 5
after twice right turn look	I_LOOK I_TURN_RIGHT I_TURN_RIGHT	4 2 2 5
and left turn left look	I_TURN_LEFT I_TURN_LEFT I_LOOK	1 3 4 5
after opposite left turn right turn	I_TURN_RIGHT I_TURN_LEFT I_TURN_LEFT	4 2 2 6
after look left run	I_TURN_LEFT I_RUN I_LOOK	2 3 1 4
and left turn twice jump	I_TURN_LEFT I_JUMP I_JUMP	1 4 4 5
and left walk right turn	I_TURN_LEFT I_WALK I_TURN_RIGHT	1 2 3 5
and left turn left run	I_TURN_LEFT I_TURN_LEFT I_RUN	1 3 4 5
and twice look walk	I_LOOK I_LOOK I_WALK	2 2 3 4
and left look jump	I_TURN_LEFT I_LOOK I_JUMP	1 2 3 4
after run twice look	I_LOOK I_LOOK I_RUN	3 3 1 4
and left jump run	I_TURN_LEFT I_JUMP I_RUN	1 2 3 4
and right turn twice left turn	I_TURN_RIGHT I_TURN_LEFT I_TURN_LEFT	1 4 4 6
after right walk left turn	I_TURN_LEFT I_TURN_RIGHT I_WALK	3 1 2 5
and opposite left turn look	I_TURN_LEFT I_TURN_LEFT I_LOOK	2 2 4 5
and look right walk	I_LOOK I_TURN_RIGHT I_WALK	1 2 3 4
and left turn left jump	I_TURN_LEFT I_TURN_LEFT I_JUMP	1 3 4 5
after run twice run	I_RUN I_RUN I_RUN	3 3 1 4
after right look walk	I_WALK I_TURN_RIGHT I_LOOK	3 1 2 4
and right run jump	I_TURN_RIGHT I_RUN I_JUMP	1 2 3 4
and right walk look	I_TURN_RIGHT I_WALK I_LOOK	1 2 3 4
after twice jump look	I_LOOK I_JUMP I_JUMP	3 2 2 4
after look right walk	I_TURN_RIGHT I_WALK I_LOOK	2 3 1 4
and run right walk	I_RUN I_TURN_RIGHT I_WALK	1 2 3 4
after twice walk jump	I_JUMP I_WALK I_WALK	3 2 2 4
thrice walk	I_WALK I_WALK I_WALK	1 1 1 2
and twice walk jump	I_WALK I_WALK I_JUMP	2 2 3 4
and opposite left turn left turn	I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT	2 2 4 6
and right jump jump	I_TURN_RIGHT I_JUMP I_JUMP	1 2 3 4
and right turn opposite left turn	I_TURN_RIGHT I_TURN_LEFT I_TURN_LEFT	1 4 4 6
and right turn twice look	I_TURN_RIGHT I_LOOK I_LOOK	1 4 4 5
after right jump jump	I_JUMP I_TURN_RIGHT I_JUMP	3 1 2 4
after walk twice right turn	I_TURN_RIGHT I_TURN_RIGHT I_WALK	3 3 1 5
after look twice right turn	I_TURN_RIGHT I_TURN_RIGHT I_LOOK	3 3 1 5
after left jump jump	I_JUMP I_TURN_LEFT I_JUMP	3 1 2 4
after left turn right jump	I_TURN_RIGHT I_JUMP I_TURN_LEFT	3 4 1 5
and jump left look	I_JUMP I_TURN_LEFT I_LOOK	1 2 3 4
after right jump look	I_LOOK I_TURN_RIGHT I_JUMP	3 1 2 4
after opposite right turn right turn	I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT	4 2 2 6
and run left jump	I_RUN I_TURN_LEFT I_JUMP	1 2 3 4
and left look right turn	I_TURN_LEFT I_LOOK I_TURN_RIGHT	1 2 3 5
after opposite right turn run	I_RUN I_TURN_RIGHT I_TURN_RIGHT	4 2 2 5
and run twice jump	I_RUN I_JUMP I_JUMP	1 3 3 4
and right run look	I_TURN_RIGHT I_RUN I_LOOK	1 2 3 4
after left turn right run	I_TURN_RIGHT I_RUN I_TURN_LEFT	3 4 1 5
and look right look	I_LOOK I_TURN_RIGHT I_LOOK	1 2 3 4
after twice right turn left turn	I_TURN_LEFT I_TURN_RIGHT I_TURN_RIGHT	4 2 2 6
after right turn right walk	I_TURN_RIGHT I_WALK I_TURN_RIGHT	3 4 1 5
after jump left look	I_TURN_LEFT I_LOOK I_JUMP	2 3 1 4
and twice walk run	I_WALK I_WALK I_RUN	2 2 3 4
and twice right turn jump	I_TURN_RIGHT I_TURN_RIGHT I_JUMP	2 2 4 5
after walk left look	I_TURN_LEFT I_LOOK I_WALK	2 3 1 4
after walk right look	I_TURN_RIGHT I_LOOK I_WALK	2 3 1 4
and opposite left turn walk	I_TURN_LEFT I_TURN_LEFT I_WALK	2 2 4 5
and twice jump look	I_JUMP I_JUMP I_LOOK	2 2 3 4
after look twice run	I_RUN I_RUN I_LOOK	3 3 1 4
and walk opposite left turn	I_WALK I_TURN_LEFT I_TURN_LEFT	1 3 3 5
after left look run	I_RUN I_TURN_LEFT I_LOOK	3 1 2 4
and opposite left turn right turn	I_TURN_LEFT I_TURN_LEFT I_TURN_RIGHT	2 2 4 6
and jump left jump	I_JUMP I_TURN_LEFT I_JUMP	1 2 3 4
after left turn left look	I_TURN_LEFT I_LOOK I_TURN_LEFT	3 4 1 5
after walk twice look	I_LOOK I_LOOK I_WALK	3 3 1 4
and jump right look	I_JUMP I_TURN_RIGHT I_LOOK	1 2 3 4
and right walk walk	I_TURN_RIGHT I_WALK I_WALK	1 2 3 4
after twice right turn run	I_RUN I_TURN_RIGHT I_TURN_RIGHT	4 2 2 5
after left run left turn	I_TURN_LEFT I_TURN_LEFT I_RUN	3 1 2 5
after right run left turn	I_TURN_LEFT I_TURN_RIGHT I_RUN	3 1 2 5
after jump right look	I_TURN_RIGHT I_LOOK I_JUMP	2 3 1 4
and twice run left turn	I_RUN I_RUN I_TURN_LEFT	2 2 3 5
and thrice jump look	I_JUMP I_JUMP I_JUMP I_LOOK	2 2 2 3 4
and right look twice right turn	I_TURN_RIGHT I_LOOK I_TURN_RIGHT I_TURN_RIGHT	1 2 4 4 6
and twice walk opposite left turn	I_WALK I_WALK I_TURN_LEFT I_TURN_LEFT	2 2 4 4 6
after twice look left run	I_TURN_LEFT I_RUN I_LOOK I_LOOK	3 4 2 2 5
after opposite right turn right run	I_TURN_RIGHT I_RUN I_TURN_RIGHT I_TURN_RIGHT	4 5 2 2 6
and jump opposite left jump	I_JUMP I_TURN_LEFT I_TURN_LEFT I_JUMP	1 3 3 4 5
and left turn opposite left walk	I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_WALK	1 4 4 5 6
after right walk twice jump	I_JUMP I_JUMP I_TURN_RIGHT I_WALK	4 4 1 2 5
after left run twice look	I_LOOK I_LOOK I_TURN_LEFT I_RUN	4 4 1 2 5
and right walk right run	I_TURN_RIGHT I_WALK I_TURN_RIGHT I_RUN	1 2 3 4 5
after jump thrice walk	I_WALK I_WALK I_WALK I_JUMP	3 3 3 1 4
after run thrice left turn	I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_RUN	3 3 3 1 5
after thrice walk walk	I_WALK I_WALK I_WALK I_WALK	3 2 2 2 4
and opposite left walk look	I_TURN_LEFT I_TURN_LEFT I_WALK I_LOOK	2 2 3 4 5
and opposite left turn left run	I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_RUN	2 2 4 5 6
after right turn thrice walk	I_WALK I_WALK I_WALK I_TURN_RIGHT	4 4 4 1 5
twice left jump	I_TURN_LEFT I_JUMP I_TURN_LEFT I_JUMP	1 2 1 2 3
after right run twice right turn	I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT I_RUN	4 4 1 2 6
after right turn opposite left look	I_TURN_LEFT I_TURN_LEFT I_LOOK I_TURN_RIGHT	4 4 5 1 6
after opposite right jump run	I_RUN I_TURN_RIGHT I_TURN_RIGHT I_JUMP	4 2 2 3 5
and left run twice right turn	I_TURN_LEFT I_RUN I_TURN_RIGHT I_TURN_RIGHT	1 2 4 4 6
and twice look twice left turn	I_LOOK I_LOOK I_TURN_LEFT I_TURN_LEFT	2 2 4 4 6
and thrice look left turn	I_LOOK I_LOOK I_LOOK I_TURN_LEFT	2 2 2 3 5
and left jump twice run	I_TURN_LEFT I_JUMP I_RUN I_RUN	1 2 4 4 5
and twice left turn left walk	I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_WALK	2 2 4 5 6
after twice look right jump	I_TURN_RIGHT I_JUMP I_LOOK I_LOOK	3 4 2 2 5
and opposite right turn twice right turn	I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT	2 2 5 5 7
and twice jump twice run	I_JUMP I_JUMP I_RUN I_RUN	2 2 4 4 5
and thrice run walk	I_RUN I_RUN I_RUN I_WALK	2 2 2 3 4
and twice jump right run	I_JUMP I_JUMP I_TURN_RIGHT I_RUN	2 2 3 4 5
after right look left run	I_TURN_LEFT I_RUN I_TURN_RIGHT I_LOOK	3 4 1 2 5
after opposite left turn twice look	I_LOOK I_LOOK I_TURN_LEFT I_TURN_LEFT	5 5 2 2 6
after opposite left turn left look	I_TURN_LEFT I_LOOK I_TURN_LEFT I_TURN_LEFT	4 5 2 2 6
after left run right run	I_TURN_RIGHT I_RUN I_TURN_LEFT I_RUN	3 4 1 2 5
and jump opposite left walk	I_JUMP I_TURN_LEFT I_TURN_LEFT I_WALK	1 3 3 4 5
and twice left turn opposite right turn	I_TURN_LEFT I_TURN_LEFT I_TURN_RIGHT I_TURN_RIGHT	2 2 5 5 7
after left run twice right turn	I_TURN_RIGHT I_TURN_RIGHT I_TURN_LEFT I_RUN	4 4 1 2 6
after twice jump twice jump	I_JUMP I_JUMP I_JUMP I_JUMP	4 4 2 2 5
after twice left turn twice left turn	I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT	5 5 2 2 7
after walk opposite left walk	I_TURN_LEFT I_TURN_LEFT I_WALK I_WALK	3 3 4 1 5
after opposite right turn twice left turn	I_TURN_LEFT I_TURN_LEFT I_TURN_RIGHT I_TURN_RIGHT	5 5 2 2 7
and twice look twice right turn	I_LOOK I_LOOK I_TURN_RIGHT I_TURN_RIGHT	2 2 4 4 6
after opposite left turn opposite left turn	I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT	5 5 2 2 7
after right look twice left turn	I_TURN_LEFT I_TURN_LEFT I_TURN_RIGHT I_LOOK	4 4 1 2 6
twice left run	I_TURN_LEFT I_RUN I_TURN_LEFT I_RUN	1 2 1 2 3
after left walk right look	I_TURN_RIGHT I_LOOK I_TURN_LEFT I_WALK	3 4 1 2 5
after right jump left run	I_TURN_LEFT I_RUN I_TURN_RIGHT I_JUMP	3 4 1 2 5
and thrice run right turn	I_RUN I_RUN I_RUN I_TURN_RIGHT	2 2 2 3 5
after opposite left jump right turn	I_TURN_RIGHT I_TURN_LEFT I_TURN_LEFT I_JUMP	4 2 2 3 6
after twice right turn right walk	I_TURN_RIGHT I_WALK I_TURN_RIGHT I_TURN_RIGHT	4 5 2 2 6
after thrice left turn right turn	I_TURN_RIGHT I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT	4 2 2 2 6
and thrice jump jump	I_JUMP I_JUMP I_JUMP I_JUMP	2 2 2 3 4
after opposite left turn twice walk	I_WALK I_WALK I_TURN_LEFT I_TURN_LEFT	5 5 2 2 6
after twice run right walk	I_TURN_RIGHT I_WALK I_RUN I_RUN	3 4 2 2 5
after left look right run	I_TURN_RIGHT I_RUN I_TURN_LEFT I_LOOK	3 4 1 2 5
and left turn thrice right turn	I_TURN_LEFT I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT	1 4 4 4 6
and opposite left walk walk	I_TURN_LEFT I_TURN_LEFT I_WALK I_WALK	2 2 3 4 5
after thrice run run	I_RUN I_RUN I_RUN I_RUN	3 2 2 2 4
after thrice run walk	I_WALK I_RUN I_RUN I_RUN	3 2 2 2 4
and left turn opposite right walk	I_TURN_LEFT I_TURN_RIGHT I_TURN_RIGHT I_WALK	1 4 4 5 6
after twice look left walk	I_TURN_LEFT I_WALK I_LOOK I_LOOK	3 4 2 2 5
and left look twice look	I_TURN_LEFT I_LOOK I_LOOK I_LOOK	1 2 4 4 5
and walk opposite right look	I_WALK I_TURN_RIGHT I_TURN_RIGHT I_LOOK	1 3 3 4 5
after thrice jump look	I_LOOK I_JUMP I_JUMP I_JUMP	3 2 2 2 4
and opposite left run left turn	I_TURN_LEFT I_TURN_LEFT I_RUN I_TURN_LEFT	2 2 3 4 6
after look thrice jump	I_JUMP I_JUMP I_JUMP I_LOOK	3 3 3 1 4
and opposite right turn right look	I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT I_LOOK	2 2 4 5 6
and left walk right walk	I_TURN_LEFT I_WALK I_TURN_RIGHT I_WALK	1 2 3 4 5
after twice look twice look	I_LOOK I_LOOK I_LOOK I_LOOK	4 4 2 2 5
after right walk right look	I_TURN_RIGHT I_LOOK I_TURN_RIGHT I_WALK	3 4 1 2 5
after right jump left jump	I_TURN_LEFT I_JUMP I_TURN_RIGHT I_JUMP	3 4 1 2 5
and left walk twice run	I_TURN_LEFT I_WALK I_RUN I_RUN	1 2 4 4 5
and right jump left look	I_TURN_RIGHT I_JUMP I_TURN_LEFT I_LOOK	1 2 3 4 5
after right run twice look	I_LOOK I_LOOK I_TURN_RIGHT I_RUN	4 4 1 2 5
and left walk twice jump	I_TURN_LEFT I_WALK I_JUMP I_JUMP	1 2 4 4 5
after thrice jump walk	I_WALK I_JUMP I_JUMP I_JUMP	3 2 2 2 4
and twice look right look	I_LOOK I_LOOK I_TURN_RIGHT I_LOOK	2 2 3 4 5
and opposite left jump left turn	I_TURN_LEFT I_TURN_LEFT I_JUMP I_TURN_LEFT	2 2 3 4 6
after right run left run	I_TURN_LEFT I_RUN I_TURN_RIGHT I_RUN	3 4 1 2 5
and left walk twice left turn	I_TURN_LEFT I_WALK I_TURN_LEFT I_TURN_LEFT	1 2 4 4 6
and opposite left run jump	I_TURN_LEFT I_TURN_LEFT I_RUN I_JUMP	2 2 3 4 5
after opposite left turn left walk	I_TURN_LEFT I_WALK I_TURN_LEFT I_TURN_LEFT	4 5 2 2 6
and thrice jump run	I_JUMP I_JUMP I_JUMP I_RUN	2 2 2 3 4
after twice right turn twice right turn	I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT	5 5 2 2 7
after right jump twice look	I_LOOK I_LOOK I_TURN_RIGHT I_JUMP	4 4 1 2 5
after right run opposite left turn	I_TURN_LEFT I_TURN_LEFT I_TURN_RIGHT I_RUN	4 4 1 2 6
and right jump twice left turn	I_TURN_RIGHT I_JUMP I_TURN_LEFT I_TURN_LEFT	1 2 4 4 6
and twice walk left jump	I_WALK I_WALK I_TURN_LEFT I_JUMP	2 2 3 4 5
after left look right jump	I_TURN_RIGHT I_JUMP I_TURN_LEFT I_LOOK	3 4 1 2 5
and opposite right jump right turn	I_TURN_RIGHT I_TURN_RIGHT I_JUMP I_TURN_RIGHT	2 2 3 4 6
twice left walk	I_TURN_LEFT I_WALK I_TURN_LEFT I_WALK	1 2 1 2 3
and left run left walk	I_TURN_LEFT I_RUN I_TURN_LEFT I_WALK	1 2 3 4 5
after left jump right jump	I_TURN_RIGHT I_JUMP I_TURN_LEFT I_JUMP	3 4 1 2 5
after twice right turn left look	I_TURN_LEFT I_LOOK I_TURN_RIGHT I_TURN_RIGHT	4 5 2 2 6
after right jump twice walk	I_WALK I_WALK I_TURN_RIGHT I_JUMP	4 4 1 2 5
and twice look opposite right turn	I_LOOK I_LOOK I_TURN_RIGHT I_TURN_RIGHT	2 2 4 4 6
and opposite right run walk	I_TURN_RIGHT I_TURN_RIGHT I_RUN I_WALK	2 2 3 4 5
twice right jump	I_TURN_RIGHT I_JUMP I_TURN_RIGHT I_JUMP	1 2 1 2 3
after left look twice walk	I_WALK I_WALK I_TURN_LEFT I_LOOK	4 4 1 2 5
after run thrice right turn	I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT I_RUN	3 3 3 1 5
and left walk twice look	I_TURN_LEFT I_WALK I_LOOK I_LOOK	1 2 4 4 5
after left turn opposite left jump	I_TURN_LEFT I_TURN_LEFT I_JUMP I_TURN_LEFT	4 4 5 1 6
and left jump twice walk	I_TURN_LEFT I_JUMP I_WALK I_WALK	1 2 4 4 5
and left turn thrice jump	I_TURN_LEFT I_JUMP I_JUMP I_JUMP	1 4 4 4 5
and right jump left walk	I_TURN_RIGHT I_JUMP I_TURN_LEFT I_WALK	1 2 3 4 5
around right turn	I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT	1 1 1 1 3
and right run left jump	I_TURN_RIGHT I_RUN I_TURN_LEFT I_JUMP	1 2 3 4 5
and twice walk opposite right turn	I_WALK I_WALK I_TURN_RIGHT I_TURN_RIGHT	2 2 4 4 6
and twice run right look	I_RUN I_RUN I_TURN_RIGHT I_LOOK	2 2 3 4 5
after opposite right look run	I_RUN I_TURN_RIGHT I_TURN_RIGHT I_LOOK	4 2 2 3 5
and twice jump right jump	I_JUMP I_JUMP I_TURN_RIGHT I_JUMP	2 2 3 4 5
after left walk twice right turn	I_TURN_RIGHT I_TURN_RIGHT I_TURN_LEFT I_WALK	4 4 1 2 6
and left run right jump	I_TURN_LEFT I_RUN I_TURN_RIGHT I_JUMP	1 2 3 4 5
after right turn thrice left turn	I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_TURN_RIGHT	4 4 4 1 6
and right look right jump	I_TURN_RIGHT I_LOOK I_TURN_RIGHT I_JUMP	1 2 3 4 5
after left walk opposite right turn	I_TURN_RIGHT I_TURN_RIGHT I_TURN_LEFT I_WALK	4 4 1 2 6
and twice run twice run	I_RUN I_RUN I_RUN I_RUN	2 2 4 4 5
after opposite left look right turn	I_TURN_RIGHT I_TURN_LEFT I_TURN_LEFT I_LOOK	4 2 2 3 6
and twice left turn opposite left turn	I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT	2 2 5 5 7
and look opposite left look	I_LOOK I_TURN_LEFT I_TURN_LEFT I_LOOK	1 3 3 4 5
after opposite left turn right run	I_TURN_RIGHT I_RUN I_TURN_LEFT I_TURN_LEFT	4 5 2 2 6
after run thrice jump	I_JUMP I_JUMP I_JUMP I_RUN	3 3 3 1 4
and thrice right turn jump	I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT I_JUMP	2 2 2 4 5
and opposite left look jump	I_TURN_LEFT I_TURN_LEFT I_LOOK I_JUMP	2 2 3 4 5
and left run right walk	I_TURN_LEFT I_RUN I_TURN_RIGHT I_WALK	1 2 3 4 5
after right look right look	I_TURN_RIGHT I_LOOK I_TURN_RIGHT I_LOOK	3 4 1 2 5
after right look opposite right turn	I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT I_LOOK	4 4 1 2 6
and twice right turn twice right turn	I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT	2 2 5 5 7
after opposite left walk jump	I_JUMP I_TURN_LEFT I_TURN_LEFT I_WALK	4 2 2 3 5
and left walk left look	I_TURN_LEFT I_WALK I_TURN_LEFT I_LOOK	1 2 3 4 5
after thrice look right turn	I_TURN_RIGHT I_LOOK I_LOOK I_LOOK	3 2 2 2 5
after twice jump twice walk	I_WALK I_WALK I_JUMP I_JUMP	4 4 2 2 5
and twice jump left look	I_JUMP I_JUMP I_TURN_LEFT I_LOOK	2 2 3 4 5
after left jump right run	I_TURN_RIGHT I_RUN I_TURN_LEFT I_JUMP	3 4 1 2 5
after twice run twice left turn	I_TURN_LEFT I_TURN_LEFT I_RUN I_RUN	4 4 2 2 6
after twice right turn opposite left turn	I_TURN_LEFT I_TURN_LEFT I_TURN_RIGHT I_TURN_RIGHT	5 5 2 2 7
and right run twice left turn	I_TURN_RIGHT I_RUN I_TURN_LEFT I_TURN_LEFT	1 2 4 4 6
and right walk left look	I_TURN_RIGHT I_WALK I_TURN_LEFT I_LOOK	1 2 3 4 5
after twice walk left look	I_TURN_LEFT I_LOOK I_WALK I_WALK	3 4 2 2 5
after opposite left jump left turn	I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_JUMP	4 2 2 3 6
and twice right turn opposite right turn	I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT	2 2 5 5 7
and jump opposite right run	I_JUMP I_TURN_RIGHT I_TURN_RIGHT I_RUN	1 3 3 4 5
after twice jump left look	I_TURN_LEFT I_LOOK I_JUMP I_JUMP	3 4 2 2 5
and left jump left jump	I_TURN_LEFT I_JUMP I_TURN_LEFT I_JUMP	1 2 3 4 5
and opposite left jump run	I_TURN_LEFT I_TURN_LEFT I_JUMP I_RUN	2 2 3 4 5
after twice jump right walk	I_TURN_RIGHT I_WALK I_JUMP I_JUMP	3 4 2 2 5
after opposite left walk left turn	I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_WALK	4 2 2 3 6
and thrice left turn right turn	I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_TURN_RIGHT	2 2 2 4 6
after thrice jump right turn	I_TURN_RIGHT I_JUMP I_JUMP I_JUMP	3 2 2 2 5
and twice right turn twice walk	I_TURN_RIGHT I_TURN_RIGHT I_WALK I_WALK	2 2 5 5 6
and right look opposite left turn	I_TURN_RIGHT I_LOOK I_TURN_LEFT I_TURN_LEFT	1 2 4 4 6
after opposite right turn right walk	I_TURN_RIGHT I_WALK I_TURN_RIGHT I_TURN_RIGHT	4 5 2 2 6
after opposite left look look	I_LOOK I_TURN_LEFT I_TURN_LEFT I_LOOK	4 2 2 3 5
after right run right jump	I_TURN_RIGHT I_JUMP I_TURN_RIGHT I_RUN	3 4 1 2 5
after right look right jump	I_TURN_RIGHT I_JUMP I_TURN_RIGHT I_LOOK	3 4 1 2 5
and thrice jump right turn	I_JUMP I_JUMP I_JUMP I_TURN_RIGHT	2 2 2 3 5
after thrice run left turn	I_TURN_LEFT I_RUN I_RUN I_RUN	3 2 2 2 5
and opposite left jump jump	I_TURN_LEFT I_TURN_LEFT I_JUMP I_JUMP	2 2 3 4 5
and walk thrice jump	I_WALK I_JUMP I_JUMP I_JUMP	1 3 3 3 4
and left look left look	I_TURN_LEFT I_LOOK I_TURN_LEFT I_LOOK	1 2 3 4 5
and run thrice left turn	I_RUN I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT	1 3 3 3 5
and jump opposite right walk	I_JUMP I_TURN_RIGHT I_TURN_RIGHT I_WALK	1 3 3 4 5
twice left look	I_TURN_LEFT I_LOOK I_TURN_LEFT I_LOOK	1 2 1 2 3
and left run opposite left turn	I_TURN_LEFT I_RUN I_TURN_LEFT I_TURN_LEFT	1 2 4 4 6
after left look left jump	I_TURN_LEFT I_JUMP I_TURN_LEFT I_LOOK	3 4 1 2 5
twice opposite left turn	I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT	2 2 2 2 4
and left walk twice walk	I_TURN_LEFT I_WALK I_WALK I_WALK	1 2 4 4 5
and left run left run	I_TURN_LEFT I_RUN I_TURN_LEFT I_RUN	1 2 3 4 5
and opposite left look walk	I_TURN_LEFT I_TURN_LEFT I_LOOK I_WALK	2 2 3 4 5
after thrice look look	I_LOOK I_LOOK I_LOOK I_LOOK	3 2 2 2 4
and run opposite right walk	I_RUN I_TURN_RIGHT I_TURN_RIGHT I_WALK	1 3 3 4 5
after jump thrice jump	I_JUMP I_JUMP I_JUMP I_JUMP	3 3 3 1 4
after thrice look jump	I_JUMP I_LOOK I_LOOK I_LOOK	3 2 2 2 4
and twice look left jump	I_LOOK I_LOOK I_TURN_LEFT I_JUMP	2 2 3 4 5
and jump thrice run	I_JUMP I_RUN I_RUN I_RUN	1 3 3 3 4
after left turn opposite right run	I_TURN_RIGHT I_TURN_RIGHT I_RUN I_TURN_LEFT	4 4 5 1 6
after opposite left look walk	I_WALK I_TURN_LEFT I_TURN_LEFT I_LOOK	4 2 2 3 5
and left look right look	I_TURN_LEFT I_LOOK I_TURN_RIGHT I_LOOK	1 2 3 4 5
after twice right turn opposite right turn	I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT	5 5 2 2 7
after thrice run right turn	I_TURN_RIGHT I_RUN I_RUN I_RUN	3 2 2 2 5
and twice walk right look	I_WALK I_WALK I_TURN_RIGHT I_LOOK	2 2 3 4 5
after twice jump right run	I_TURN_RIGHT I_RUN I_JUMP I_JUMP	3 4 2 2 5
and left jump twice look	I_TURN_LEFT I_JUMP I_LOOK I_LOOK	1 2 4 4 5
and twice right turn right jump	I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT I_JUMP	2 2 4 5 6
after opposite left look run	I_RUN I_TURN_LEFT I_TURN_LEFT I_LOOK	4 2 2 3 5
and left walk opposite right turn	I_TURN_LEFT I_WALK I_TURN_RIGHT I_TURN_RIGHT	1 2 4 4 6
